event_id,inv_id,timestamp_debut,timestamp_fin,duree_minutes,peak_error,dtw_distance,mean_error,gradient_montee,gradient_descente
267,1,2019-04-30 09:45,2019-04-30 11:00,80,0.3199,0.0,0.2239,0.05,-0.03
268,1,2019-04-30 12:55,2019-04-30 16:45,235,0.5311,0.0,0.3718,0.05,-0.03
269,1,2019-04-30 18:00,2019-04-30 18:50,55,0.4577,0.0,0.3204,0.05,-0.03
270,1,2019-04-30 19:25,2019-04-30 20:05,45,0.1655,0.0,0.1158,0.05,-0.03
271,1,2019-05-01 11:45,2019-05-01 11:55,15,0.8462,0.0,0.5923,0.05,-0.03
272,1,2019-05-03 07:00,2019-05-03 07:15,20,0.2435,0.0,0.1704,0.05,-0.03
273,1,2019-05-03 08:35,2019-05-03 08:45,15,0.4906,0.0,0.3434,0.05,-0.03
274,1,2019-05-03 10:55,2019-05-03 11:05,15,0.7532,0.0,0.5272,0.05,-0.03
275,1,2019-05-03 12:30,2019-05-03 13:15,50,0.8322,0.0,0.5825,0.05,-0.03
276,1,2019-05-03 14:00,2019-05-03 15:00,65,0.7963,0.0,0.5574,0.05,-0.03
277,1,2019-05-03 15:40,2019-05-03 15:50,15,0.6057,0.0,0.424,0.05,-0.03
278,1,2019-05-03 17:30,2019-05-03 19:40,135,0.4407,0.0,0.3085,0.05,-0.03
279,1,2019-05-04 06:00,2019-05-04 06:15,20,0.0521,0.0,0.0365,0.05,-0.03
280,1,2019-05-04 07:40,2019-05-04 07:50,15,0.3977,0.0,0.2784,0.05,-0.03
281,1,2019-05-04 09:30,2019-05-04 09:40,15,0.5567,0.0,0.3897,0.05,-0.03
282,1,2019-05-04 10:40,2019-05-04 11:40,65,0.7577,0.0,0.5304,0.05,-0.03
283,1,2019-05-04 12:50,2019-05-04 13:25,40,0.7822,0.0,0.5475,0.05,-0.03
284,1,2019-05-04 14:10,2019-05-04 17:15,190,0.7451,0.0,0.5216,0.05,-0.03
285,1,2019-05-04 18:20,2019-05-04 19:15,60,0.3989,0.0,0.2792,0.05,-0.03
286,1,2019-05-04 19:50,2019-05-04 20:00,15,0.0528,0.0,0.037,0.05,-0.03
287,1,2019-05-05 05:50,2019-05-05 06:15,30,0.1023,0.0,0.0716,0.05,-0.03
288,1,2019-05-05 07:25,2019-05-05 07:35,15,0.3994,0.0,0.2796,0.05,-0.03
289,1,2019-05-05 11:10,2019-05-05 14:35,210,0.6695,0.0,0.4686,0.05,-0.03
290,1,2019-05-05 17:50,2019-05-05 18:30,45,0.1485,0.0,0.1039,0.05,-0.03
291,1,2019-05-08 06:45,2019-05-08 07:05,25,0.2391,0.0,0.1674,0.05,-0.03
292,1,2019-05-08 08:00,2019-05-08 08:10,15,0.4285,0.0,0.3,0.05,-0.03
293,1,2019-05-08 10:45,2019-05-08 11:10,30,0.7513,0.0,0.5259,0.05,-0.03
294,1,2019-05-08 12:20,2019-05-08 12:30,15,0.7916,0.0,0.5541,0.05,-0.03
295,1,2019-05-08 13:05,2019-05-08 13:40,40,0.7879,0.0,0.5515,0.05,-0.03
296,1,2019-05-08 14:25,2019-05-08 17:20,180,0.6845,0.0,0.4792,0.05,-0.03
297,1,2019-05-08 18:35,2019-05-08 19:45,75,0.3205,0.0,0.2244,0.05,-0.03
298,1,2019-05-09 07:35,2019-05-09 07:50,20,0.3959,0.0,0.2771,0.05,-0.03
299,1,2019-05-09 09:45,2019-05-09 09:55,15,0.6144,0.0,0.4301,0.05,-0.03
300,1,2019-05-09 11:30,2019-05-09 11:40,15,0.7912,0.0,0.5538,0.05,-0.03
301,1,2019-05-09 13:10,2019-05-09 13:20,15,0.8436,0.0,0.5905,0.05,-0.03
302,1,2019-05-09 14:55,2019-05-09 15:35,45,0.7105,0.0,0.4974,0.05,-0.03
303,1,2019-05-09 16:35,2019-05-09 16:45,15,0.5156,0.0,0.3609,0.05,-0.03
304,1,2019-05-09 18:20,2019-05-09 18:40,25,0.4202,0.0,0.2941,0.05,-0.03
305,1,2019-05-09 19:20,2019-05-09 19:30,15,0.1555,0.0,0.1088,0.05,-0.03
306,1,2019-05-10 05:55,2019-05-10 06:40,50,0.1936,0.0,0.1355,0.05,-0.03
307,1,2019-05-10 09:05,2019-05-10 09:15,15,0.5304,0.0,0.3713,0.05,-0.03
308,1,2019-05-10 10:35,2019-05-10 10:50,20,0.7171,0.0,0.502,0.05,-0.03
309,1,2019-05-10 11:25,2019-05-10 11:35,15,0.7659,0.0,0.5361,0.05,-0.03
310,1,2019-05-10 12:15,2019-05-10 13:20,70,0.7758,0.0,0.5431,0.05,-0.03
311,1,2019-05-10 14:35,2019-05-10 14:50,20,0.6852,0.0,0.4796,0.05,-0.03
312,1,2019-05-10 15:35,2019-05-10 17:40,130,0.58,0.0,0.406,0.05,-0.03
313,1,2019-05-10 18:30,2019-05-10 18:45,20,0.3263,0.0,0.2284,0.05,-0.03
314,1,2019-05-11 12:10,2019-05-11 12:20,15,0.8485,0.0,0.594,0.05,-0.03
315,1,2019-05-11 13:45,2019-05-11 13:55,15,0.8316,0.0,0.5821,0.05,-0.03
316,1,2019-05-11 14:35,2019-05-11 14:45,15,0.7561,0.0,0.5293,0.05,-0.03
317,1,2019-05-11 15:25,2019-05-11 15:35,15,0.6568,0.0,0.4598,0.05,-0.03
318,1,2019-05-11 16:40,2019-05-11 16:50,15,0.5036,0.0,0.3525,0.05,-0.03
319,1,2019-05-11 18:40,2019-05-11 19:45,70,0.3027,0.0,0.2119,0.05,-0.03
320,1,2019-05-12 05:45,2019-05-12 06:05,25,0.1037,0.0,0.0726,0.05,-0.03
321,1,2019-05-12 11:50,2019-05-12 13:45,120,0.613,0.0,0.4291,0.05,-0.03
322,1,2019-05-12 14:20,2019-05-12 14:30,15,0.6816,0.0,0.4771,0.05,-0.03
323,1,2019-05-17 05:35,2019-05-17 05:50,20,0.0782,0.0,0.0547,0.05,-0.03
324,1,2019-05-17 07:05,2019-05-17 07:30,30,0.0712,0.0,0.0498,0.05,-0.03
325,1,2019-05-17 10:40,2019-05-17 14:30,235,0.6222,0.0,0.4355,0.05,-0.03
326,1,2019-05-17 16:10,2019-05-17 18:05,120,0.2224,0.0,0.1557,0.05,-0.03
327,1,2019-05-17 19:50,2019-05-17 20:25,40,0.1023,0.0,0.0716,0.05,-0.03
328,1,2019-05-19 06:30,2019-05-19 09:15,170,0.1871,0.0,0.131,0.05,-0.03
329,1,2019-05-19 10:40,2019-05-19 14:25,230,0.5465,0.0,0.3825,0.05,-0.03
330,1,2019-05-19 15:35,2019-05-19 15:45,15,0.2923,0.0,0.2046,0.05,-0.03
331,1,2019-05-19 16:50,2019-05-19 17:05,20,0.0719,0.0,0.0503,0.05,-0.03
332,1,2019-05-19 17:40,2019-05-19 19:00,85,0.2824,0.0,0.1977,0.05,-0.03
333,1,2019-05-20 05:40,2019-05-20 05:50,15,0.0591,0.0,0.0414,0.05,-0.03
334,1,2019-05-20 06:35,2019-05-20 06:55,25,0.0916,0.0,0.0641,0.05,-0.03
335,1,2019-05-20 08:30,2019-05-20 13:15,290,0.5675,0.0,0.3972,0.05,-0.03
336,1,2019-05-20 14:35,2019-05-20 18:30,240,0.4523,0.0,0.3166,0.05,-0.03
337,1,2019-05-20 19:55,2019-05-20 20:30,40,0.0813,0.0,0.0569,0.05,-0.03
338,1,2019-05-21 05:35,2019-05-21 05:50,20,0.0859,0.0,0.0601,0.05,-0.03
339,1,2019-05-21 06:30,2019-05-21 06:45,20,0.0976,0.0,0.0683,0.05,-0.03
340,1,2019-05-21 08:15,2019-05-21 11:45,215,0.4237,0.0,0.2966,0.05,-0.03
341,1,2019-05-21 12:40,2019-05-21 15:20,165,0.2597,0.0,0.1818,0.05,-0.03
342,1,2019-05-21 17:30,2019-05-21 17:40,15,0.6707,0.0,0.4695,0.05,-0.03
343,1,2019-05-21 19:05,2019-05-21 19:15,15,0.053,0.0,0.0371,0.05,-0.03
344,1,2019-05-22 05:40,2019-05-22 07:30,115,0.1637,0.0,0.1146,0.05,-0.03
345,1,2019-05-22 08:05,2019-05-22 08:30,30,0.2705,0.0,0.1894,0.05,-0.03
346,1,2019-05-22 11:15,2019-05-22 11:50,40,0.7359,0.0,0.5151,0.05,-0.03
347,1,2019-05-22 13:10,2019-05-22 14:40,95,0.8228,0.0,0.576,0.05,-0.03
348,1,2019-05-22 15:40,2019-05-22 16:55,80,0.5812,0.0,0.4068,0.05,-0.03
349,1,2019-05-22 17:50,2019-05-22 18:00,15,0.1466,0.0,0.1026,0.05,-0.03
350,1,2019-05-22 20:25,2019-05-22 20:35,15,0.0632,0.0,0.0442,0.05,-0.03
351,1,2019-05-23 06:20,2019-05-23 19:55,820,0.4415,0.0,0.309,0.05,-0.03
352,1,2019-05-24 05:40,2019-05-24 05:50,15,0.057,0.0,0.0399,0.05,-0.03
353,1,2019-05-24 07:15,2019-05-24 12:30,320,0.6309,0.0,0.4416,0.05,-0.03
354,1,2019-05-24 13:10,2019-05-24 18:40,335,0.5849,0.0,0.4094,0.05,-0.03
355,1,2019-05-24 20:05,2019-05-24 20:15,15,0.086,0.0,0.0602,0.05,-0.03
356,1,2019-05-25 06:15,2019-05-25 08:50,160,0.1897,0.0,0.1328,0.05,-0.03
357,1,2019-05-25 11:30,2019-05-25 11:40,15,0.1066,0.0,0.0746,0.05,-0.03
358,1,2019-05-25 12:40,2019-05-25 14:55,140,0.779,0.0,0.5453,0.05,-0.03
359,1,2019-05-28 07:45,2019-05-28 08:20,40,0.4594,0.0,0.3216,0.05,-0.03
360,1,2019-05-28 09:00,2019-05-28 09:50,55,0.5721,0.0,0.4005,0.05,-0.03
361,1,2019-05-28 10:25,2019-05-28 11:25,65,0.6736,0.0,0.4715,0.05,-0.03
362,1,2019-05-28 12:00,2019-05-28 12:35,40,0.7059,0.0,0.4941,0.05,-0.03
363,1,2019-05-28 13:10,2019-05-28 13:20,15,0.7799,0.0,0.5459,0.05,-0.03
364,1,2019-05-28 14:25,2019-05-28 16:25,125,0.7364,0.0,0.5155,0.05,-0.03
365,1,2019-05-28 17:05,2019-05-28 18:15,75,0.5471,0.0,0.383,0.05,-0.03
366,1,2019-05-28 19:10,2019-05-28 19:20,15,0.3587,0.0,0.2511,0.05,-0.03
367,1,2019-05-28 20:10,2019-05-28 20:25,20,0.0726,0.0,0.0508,0.05,-0.03
368,1,2019-05-30 05:40,2019-05-30 05:50,15,0.0695,0.0,0.0486,0.05,-0.03
369,1,2019-05-30 08:40,2019-05-30 09:20,45,0.3924,0.0,0.2747,0.05,-0.03
370,1,2019-05-30 10:15,2019-05-30 10:55,45,0.7083,0.0,0.4958,0.05,-0.03
371,1,2019-05-30 12:25,2019-05-30 12:35,15,0.7196,0.0,0.5037,0.05,-0.03
372,1,2019-05-30 13:30,2019-05-30 15:00,95,0.626,0.0,0.4382,0.05,-0.03
373,1,2019-05-30 15:45,2019-05-30 18:30,170,0.554,0.0,0.3878,0.05,-0.03
374,1,2019-05-30 19:10,2019-05-30 19:25,20,0.3847,0.0,0.2693,0.05,-0.03
375,1,2019-05-31 07:05,2019-05-31 07:15,15,0.3285,0.0,0.23,0.05,-0.03
376,1,2019-05-31 08:00,2019-05-31 08:20,25,0.4205,0.0,0.2943,0.05,-0.03
377,1,2019-05-31 09:00,2019-05-31 14:15,320,0.7023,0.0,0.4916,0.05,-0.03
378,1,2019-05-31 15:05,2019-05-31 18:55,235,0.623,0.0,0.4361,0.05,-0.03
379,1,2019-05-31 19:55,2019-05-31 20:20,30,0.1121,0.0,0.0785,0.05,-0.03
380,1,2019-06-02 12:00,2019-06-02 12:40,45,0.809,0.0,0.5663,0.05,-0.03
381,1,2019-06-02 13:35,2019-06-02 14:40,70,0.8513,0.0,0.5959,0.05,-0.03
382,1,2019-06-02 19:25,2019-06-02 19:35,15,0.0583,0.0,0.0408,0.05,-0.03
383,1,2019-06-03 13:20,2019-06-03 14:05,50,0.8559,0.0,0.5991,0.05,-0.03
384,1,2019-06-03 15:25,2019-06-03 15:35,15,0.644,0.0,0.4508,0.05,-0.03
385,1,2019-06-03 16:45,2019-06-03 16:55,15,0.521,0.0,0.3647,0.05,-0.03
386,1,2019-06-04 12:10,2019-06-04 12:20,15,0.8374,0.0,0.5862,0.05,-0.03
387,1,2019-06-04 14:40,2019-06-04 15:45,70,0.7233,0.0,0.5063,0.05,-0.03
388,1,2019-06-06 12:45,2019-06-06 12:55,15,0.2018,0.0,0.1413,0.05,-0.03
389,1,2019-06-07 05:40,2019-06-07 05:50,15,0.0744,0.0,0.0521,0.05,-0.03
390,1,2019-06-07 15:30,2019-06-07 15:40,15,0.7562,0.0,0.5293,0.05,-0.03
391,1,2019-06-07 19:20,2019-06-07 19:30,15,0.0653,0.0,0.0457,0.05,-0.03
392,1,2019-06-08 06:35,2019-06-08 07:05,35,0.123,0.0,0.0861,0.05,-0.03
393,1,2019-06-08 12:00,2019-06-08 12:35,40,0.7526,0.0,0.5268,0.05,-0.03
394,1,2019-06-08 16:55,2019-06-08 17:25,35,0.1471,0.0,0.103,0.05,-0.03
395,1,2019-06-09 06:40,2019-06-09 06:55,20,0.0683,0.0,0.0478,0.05,-0.03
396,1,2019-06-09 14:30,2019-06-09 14:40,15,0.7566,0.0,0.5296,0.05,-0.03
397,1,2019-06-09 16:10,2019-06-09 17:30,85,0.5663,0.0,0.3964,0.05,-0.03
398,1,2019-06-09 18:35,2019-06-09 18:45,15,0.0773,0.0,0.0541,0.05,-0.03
399,1,2019-06-10 05:40,2019-06-10 05:50,15,0.0614,0.0,0.043,0.05,-0.03
400,1,2019-06-10 08:00,2019-06-10 09:45,110,0.0919,0.0,0.0643,0.05,-0.03
401,1,2019-06-10 13:25,2019-06-10 13:35,15,0.8541,0.0,0.5979,0.05,-0.03
402,1,2019-06-10 14:30,2019-06-10 14:40,15,0.7584,0.0,0.5309,0.05,-0.03
403,1,2019-06-11 07:10,2019-06-11 08:05,60,0.1517,0.0,0.1062,0.05,-0.03
404,1,2019-06-11 10:25,2019-06-11 10:35,15,0.0648,0.0,0.0454,0.05,-0.03
405,1,2019-06-11 14:15,2019-06-11 14:25,15,0.7948,0.0,0.5564,0.05,-0.03
406,1,2019-06-12 07:45,2019-06-12 09:45,125,0.2628,0.0,0.184,0.05,-0.03
407,1,2019-06-12 10:20,2019-06-12 10:30,15,0.6455,0.0,0.4518,0.05,-0.03
408,1,2019-06-12 11:40,2019-06-12 12:40,65,0.4911,0.0,0.3438,0.05,-0.03
409,1,2019-06-12 13:45,2019-06-12 14:30,50,0.7192,0.0,0.5034,0.05,-0.03
410,1,2019-06-12 17:15,2019-06-12 17:45,35,0.3774,0.0,0.2642,0.05,-0.03
411,1,2019-06-12 19:20,2019-06-12 19:30,15,0.0565,0.0,0.0396,0.05,-0.03
412,1,2019-06-13 09:40,2019-06-13 09:50,15,0.0513,0.0,0.0359,0.05,-0.03
413,1,2019-06-13 14:00,2019-06-13 14:10,15,0.4414,0.0,0.309,0.05,-0.03
414,1,2019-06-13 14:50,2019-06-13 17:35,170,0.5655,0.0,0.3958,0.05,-0.03
415,1,2019-06-16 15:30,2019-06-16 16:35,70,0.2831,0.0,0.1982,0.05,-0.03
416,1,2019-06-16 18:20,2019-06-16 18:30,15,0.1305,0.0,0.0914,0.05,-0.03
417,1,2019-06-17 08:00,2019-06-17 10:30,155,0.1589,0.0,0.1112,0.05,-0.03
418,1,2019-06-17 12:35,2019-06-17 17:10,280,0.4665,0.0,0.3266,0.05,-0.03
419,1,2019-06-26 06:30,2019-06-26 08:30,125,0.1567,0.0,0.1097,0.05,-0.03
420,1,2019-06-26 10:00,2019-06-26 10:45,50,0.0678,0.0,0.0475,0.05,-0.03
421,1,2019-06-26 15:30,2019-06-26 18:05,160,0.3644,0.0,0.2551,0.05,-0.03
422,1,2019-06-27 06:35,2019-06-27 07:15,45,0.1286,0.0,0.09,0.05,-0.03
423,1,2019-06-27 09:10,2019-06-27 09:20,15,0.0536,0.0,0.0375,0.05,-0.03
424,1,2019-06-27 12:45,2019-06-27 14:05,85,0.2936,0.0,0.2055,0.05,-0.03
425,1,2019-06-27 16:20,2019-06-27 18:30,135,0.2831,0.0,0.1982,0.05,-0.03
426,1,2019-06-28 06:45,2019-06-28 06:55,15,0.0548,0.0,0.0384,0.05,-0.03
427,1,2019-06-28 08:20,2019-06-28 08:30,15,0.0589,0.0,0.0412,0.05,-0.03
428,1,2019-06-28 12:20,2019-06-28 12:30,15,0.8357,0.0,0.585,0.05,-0.03
429,1,2019-06-28 13:50,2019-06-28 14:00,15,0.8623,0.0,0.6036,0.05,-0.03
430,1,2019-06-29 10:35,2019-06-29 10:50,20,0.7329,0.0,0.513,0.05,-0.03
431,1,2019-07-02 06:40,2019-07-02 07:15,40,0.1023,0.0,0.0716,0.05,-0.03
432,1,2019-07-02 16:40,2019-07-02 17:00,25,0.2595,0.0,0.1816,0.05,-0.03
433,1,2019-07-02 18:00,2019-07-02 18:30,35,0.3242,0.0,0.2269,0.05,-0.03
434,1,2019-07-03 11:55,2019-07-03 12:05,15,0.8081,0.0,0.5657,0.05,-0.03
435,1,2019-07-05 16:55,2019-07-05 17:05,15,0.5629,0.0,0.394,0.05,-0.03
436,1,2019-07-07 05:45,2019-07-07 06:00,20,0.0632,0.0,0.0442,0.05,-0.03
437,1,2019-07-07 07:30,2019-07-07 10:15,170,0.343,0.0,0.2401,0.05,-0.03
438,1,2019-07-08 05:40,2019-07-08 05:55,20,0.0746,0.0,0.0522,0.05,-0.03
439,1,2019-07-08 08:15,2019-07-08 08:55,45,0.1565,0.0,0.1096,0.05,-0.03
440,1,2019-07-08 15:20,2019-07-08 15:30,15,0.6498,0.0,0.4549,0.05,-0.03
441,1,2019-07-08 16:40,2019-07-08 16:50,15,0.1053,0.0,0.0737,0.05,-0.03
442,1,2019-07-08 17:25,2019-07-08 19:00,100,0.535,0.0,0.3745,0.05,-0.03
443,1,2019-07-08 20:25,2019-07-08 20:35,15,0.0572,0.0,0.04,0.05,-0.03
444,1,2019-07-10 07:20,2019-07-10 07:55,40,0.1537,0.0,0.1076,0.05,-0.03
445,1,2019-07-10 10:55,2019-07-10 11:05,15,0.7297,0.0,0.5108,0.05,-0.03
446,1,2019-07-12 07:10,2019-07-12 08:20,75,0.346,0.0,0.2422,0.05,-0.03
447,1,2019-07-12 09:00,2019-07-12 09:20,25,0.4051,0.0,0.2836,0.05,-0.03
448,1,2019-07-12 10:40,2019-07-12 10:50,15,0.5786,0.0,0.405,0.05,-0.03
449,1,2019-07-12 11:30,2019-07-12 13:40,135,0.81,0.0,0.567,0.05,-0.03
450,1,2019-07-12 14:30,2019-07-12 14:40,15,0.7754,0.0,0.5428,0.05,-0.03
451,1,2019-07-12 18:35,2019-07-12 18:50,20,0.3979,0.0,0.2785,0.05,-0.03
452,1,2019-07-12 19:45,2019-07-12 19:55,15,0.1185,0.0,0.083,0.05,-0.03
453,1,2019-07-13 06:20,2019-07-13 07:00,45,0.1766,0.0,0.1236,0.05,-0.03
454,1,2019-07-13 15:50,2019-07-13 16:00,15,0.627,0.0,0.4389,0.05,-0.03
455,1,2019-07-15 11:35,2019-07-15 11:55,25,0.773,0.0,0.5411,0.05,-0.03
456,1,2019-07-17 07:05,2019-07-17 08:10,70,0.3116,0.0,0.2181,0.05,-0.03
457,1,2019-07-17 09:30,2019-07-17 09:40,15,0.4442,0.0,0.3109,0.05,-0.03
458,1,2019-07-17 11:15,2019-07-17 11:25,15,0.744,0.0,0.5208,0.05,-0.03
459,1,2019-07-17 14:50,2019-07-17 15:00,15,0.7519,0.0,0.5263,0.05,-0.03
460,1,2019-07-17 16:25,2019-07-17 16:35,15,0.5603,0.0,0.3922,0.05,-0.03
461,1,2019-07-18 14:15,2019-07-18 14:25,15,0.8028,0.0,0.562,0.05,-0.03
462,1,2019-07-18 18:30,2019-07-18 20:05,100,0.4081,0.0,0.2857,0.05,-0.03
463,1,2019-07-20 06:40,2019-07-20 06:55,20,0.2026,0.0,0.1418,0.05,-0.03
464,1,2019-07-20 08:10,2019-07-20 08:20,15,0.3678,0.0,0.2575,0.05,-0.03
465,1,2019-07-23 10:35,2019-07-23 11:35,65,0.5529,0.0,0.387,0.05,-0.03
466,1,2019-07-23 13:25,2019-07-23 14:05,45,0.4905,0.0,0.3434,0.05,-0.03
467,1,2019-07-24 09:10,2019-07-24 10:00,55,0.4494,0.0,0.3146,0.05,-0.03
468,1,2019-07-24 11:15,2019-07-24 11:30,20,0.7386,0.0,0.517,0.05,-0.03
469,1,2019-09-08 09:55,2019-09-08 10:25,35,0.5418,0.0,0.3793,0.05,-0.03
470,1,2019-09-08 12:45,2019-09-08 13:10,30,0.7293,0.0,0.5105,0.05,-0.03
471,1,2019-09-12 07:20,2019-09-12 07:30,15,0.075,0.0,0.0525,0.05,-0.03
472,1,2019-09-12 09:05,2019-09-12 09:55,55,0.456,0.0,0.3192,0.05,-0.03
473,1,2019-09-12 11:25,2019-09-12 12:05,45,0.719,0.0,0.5033,0.05,-0.03
474,1,2019-09-12 13:40,2019-09-12 13:50,15,0.7223,0.0,0.5056,0.05,-0.03
475,1,2019-09-12 14:25,2019-09-12 14:35,15,0.6572,0.0,0.46,0.05,-0.03
476,1,2019-09-12 15:30,2019-09-12 16:55,90,0.5398,0.0,0.3779,0.05,-0.03
477,1,2019-09-12 17:45,2019-09-12 17:55,15,0.2392,0.0,0.1674,0.05,-0.03
478,1,2019-09-17 10:10,2019-09-17 10:20,15,0.6735,0.0,0.4714,0.05,-0.03
479,1,2019-09-18 08:30,2019-09-18 08:40,15,0.0568,0.0,0.0398,0.05,-0.03
480,1,2019-09-18 11:00,2019-09-18 11:40,45,0.5634,0.0,0.3944,0.05,-0.03
481,1,2019-09-18 14:25,2019-09-18 15:50,90,0.5701,0.0,0.3991,0.05,-0.03
482,1,2019-09-18 16:25,2019-09-18 16:35,15,0.2533,0.0,0.1773,0.05,-0.03
483,1,2019-09-18 17:20,2019-09-18 18:00,45,0.1522,0.0,0.1065,0.05,-0.03
484,1,2019-10-04 07:15,2019-10-04 07:35,25,0.0642,0.0,0.0449,0.05,-0.03
485,1,2019-10-04 11:00,2019-10-04 11:35,40,0.6388,0.0,0.4472,0.05,-0.03
486,1,2019-10-04 12:10,2019-10-04 12:55,50,0.7168,0.0,0.5018,0.05,-0.03
487,1,2019-10-04 13:45,2019-10-04 14:30,50,0.7756,0.0,0.5429,0.05,-0.03
488,1,2019-10-04 16:05,2019-10-04 16:15,15,0.2024,0.0,0.1417,0.05,-0.03
489,1,2019-10-04 16:50,2019-10-04 17:25,40,0.3646,0.0,0.2552,0.05,-0.03
490,1,2019-10-10 14:00,2019-10-10 14:10,15,0.8362,0.0,0.5853,0.05,-0.03
491,1,2019-10-11 12:55,2019-10-11 13:05,15,0.8434,0.0,0.5904,0.05,-0.03
492,1,2019-10-11 14:35,2019-10-11 14:45,15,0.7111,0.0,0.4978,0.05,-0.03
493,1,2019-10-17 07:50,2019-10-17 08:15,30,0.0977,0.0,0.0684,0.05,-0.03
494,1,2019-10-17 12:20,2019-10-17 12:30,15,0.8338,0.0,0.5837,0.05,-0.03
495,1,2019-10-17 13:20,2019-10-17 13:30,15,0.8302,0.0,0.5811,0.05,-0.03
496,1,2019-10-17 15:20,2019-10-17 15:55,40,0.3196,0.0,0.2237,0.05,-0.03
497,1,2019-10-18 08:40,2019-10-18 09:15,40,0.23,0.0,0.161,0.05,-0.03
498,1,2019-10-18 10:15,2019-10-18 11:50,100,0.6813,0.0,0.4769,0.05,-0.03
499,1,2019-10-18 12:50,2019-10-18 14:35,110,0.7665,0.0,0.5366,0.05,-0.03
500,1,2019-10-18 15:50,2019-10-18 16:00,15,0.4759,0.0,0.3331,0.05,-0.03
501,1,2019-10-18 16:45,2019-10-18 16:55,15,0.2638,0.0,0.1847,0.05,-0.03
502,1,2019-10-31 14:50,2019-10-31 15:00,15,0.6655,0.0,0.4658,0.05,-0.03
503,1,2019-11-01 08:45,2019-11-01 08:55,15,0.2775,0.0,0.1942,0.05,-0.03
504,1,2019-11-01 10:05,2019-11-01 10:15,15,0.5393,0.0,0.3775,0.05,-0.03
505,1,2019-11-01 14:20,2019-11-01 14:30,15,0.7444,0.0,0.5211,0.05,-0.03
506,1,2020-02-18 07:40,2020-02-18 08:20,45,0.1392,0.0,0.0974,0.05,-0.03
507,1,2020-02-18 13:25,2020-02-18 13:35,15,0.8754,0.0,0.6128,0.05,-0.03
508,1,2020-02-24 09:25,2020-02-24 09:35,15,0.6779,0.0,0.4745,0.05,-0.03
509,1,2020-02-24 13:20,2020-02-24 13:30,15,0.8425,0.0,0.5898,0.05,-0.03
510,1,2020-02-24 15:00,2020-02-24 15:10,15,0.607,0.0,0.4249,0.05,-0.03
511,1,2020-03-19 12:20,2020-03-19 12:45,30,0.6162,0.0,0.4313,0.05,-0.03
512,1,2020-04-03 08:15,2020-04-03 08:30,20,0.1165,0.0,0.0816,0.05,-0.03
513,1,2020-04-03 10:55,2020-04-03 11:25,35,0.7762,0.0,0.5433,0.05,-0.03
514,1,2020-04-13 07:55,2020-04-13 08:20,30,0.1799,0.0,0.1259,0.05,-0.03
515,1,2020-04-18 10:30,2020-04-18 11:20,55,0.4902,0.0,0.3431,0.05,-0.03
516,1,2020-04-18 16:30,2020-04-18 16:45,20,0.2037,0.0,0.1426,0.05,-0.03
517,1,2020-05-16 07:50,2020-05-16 09:45,120,0.2682,0.0,0.1877,0.05,-0.03
518,1,2020-05-16 14:55,2020-05-16 16:10,80,0.1293,0.0,0.0905,0.05,-0.03
519,1,2020-05-17 06:05,2020-05-17 08:20,140,0.2011,0.0,0.1408,0.05,-0.03
520,1,2020-05-17 11:30,2020-05-17 11:50,25,0.5237,0.0,0.3666,0.05,-0.03
521,1,2020-05-17 13:30,2020-05-17 14:20,55,0.3877,0.0,0.2714,0.05,-0.03
522,1,2020-05-17 14:55,2020-05-17 15:40,50,0.3303,0.0,0.2312,0.05,-0.03
523,1,2020-05-17 18:55,2020-05-17 19:05,15,0.1444,0.0,0.1011,0.05,-0.03
524,1,2020-05-17 20:00,2020-05-17 20:25,30,0.0638,0.0,0.0447,0.05,-0.03
525,1,2020-05-18 05:45,2020-05-18 06:00,20,0.0658,0.0,0.0461,0.05,-0.03
526,1,2020-05-18 06:45,2020-05-18 06:55,15,0.0538,0.0,0.0377,0.05,-0.03
527,1,2020-05-18 08:30,2020-05-18 09:30,65,0.315,0.0,0.2205,0.05,-0.03
528,1,2020-05-18 10:05,2020-05-18 12:15,135,0.3211,0.0,0.2248,0.05,-0.03
529,1,2020-05-18 13:00,2020-05-18 13:20,25,0.2051,0.0,0.1436,0.05,-0.03
530,1,2020-05-18 14:05,2020-05-18 14:25,25,0.3029,0.0,0.212,0.05,-0.03
531,1,2020-05-18 15:15,2020-05-18 18:30,200,0.3681,0.0,0.2577,0.05,-0.03
532,1,2020-05-20 07:50,2020-05-20 09:00,75,0.1366,0.0,0.0956,0.05,-0.03
533,1,2020-05-20 10:30,2020-05-20 10:45,20,0.3607,0.0,0.2525,0.05,-0.03
534,1,2020-05-20 11:20,2020-05-20 11:35,20,0.4986,0.0,0.349,0.05,-0.03
535,1,2020-05-21 14:20,2020-05-21 15:25,70,0.4384,0.0,0.3069,0.05,-0.03
536,1,2020-05-21 18:55,2020-05-21 19:30,40,0.0686,0.0,0.048,0.05,-0.03
537,1,2020-05-21 20:10,2020-05-21 20:20,15,0.0624,0.0,0.0437,0.05,-0.03
538,1,2020-06-06 07:15,2020-06-06 07:55,45,0.1472,0.0,0.103,0.05,-0.03
539,1,2020-06-06 18:15,2020-06-06 18:25,15,0.5384,0.0,0.3769,0.05,-0.03
540,1,2020-06-07 12:45,2020-06-07 17:45,305,0.4841,0.0,0.3389,0.05,-0.03
